RA01,Zartek ZA720 Two Way Radio UHF with Crad,780.00,546.00,897,627.9,,
RA01-1,Zartek Professional UHF 2 Way Radio,1256.00,879.00,1444.4,1010.85,,
RA01-2,Zartek TX-8 Two Way Radio Twinpack,1319.00,923.00,1516.85,1061.45,,
RA02-1,Zartek TX-8 Two way radio SUPERPACK,1422.00,995.00,1635.3,1144.25,,
RA02-2,Zartek PMR UHF 2Way Radio ZA-758,1466.00,1026.00,1685.9,1179.9,,
RA03,Zartek PMR UHF 2Way Radio  ZA-725,1638.00,1146.00,1883.7,1317.9,,
RA69-4,Zartek ZA-723 TwoWay Radio UHF Handheld,765.00,599.00,879.75,688.85,,
RA69-5,Zartek ZA-721 Two-Way Radio UHF Handheld,848.00,666.00,975.2,765.9,,
RA69-6,Zartek GE-215 USB Desktop Charger Cradle,199.00,159.00,228.85,182.85,,
RA69-7,Zartek RX-8 TWIN Two-Way Radio Pack,1025.00,799.00,1178.75,918.85,,
RA69-8,Zartek ZA-P7 PTT Radio GSM - USB Charger,1992.00,1799.00,2290.8,2068.85,,
RA69,Sherlo Mimic Base Code Hopping 2000Ch,3894.00,2725.76,4478.1,3134.624,,
RA69-3,Sherlo GSM / GPRS Communicator for RA69,2006.00,1403.84,2306.9,1614.416,,
,PEPPER GAS ALARM SYSTEMS AND ACCESSORIES,,,0,0,,
CP126,Pepper Gas Skunk Stand Alone Alarm 1,3420.00,2394.00,3933,2753.1,,
CP127,Pepper Gas Skunk Master Unit,4912.00,3438.00,5648.8,3953.7,,
CP127-1,Pepper Gas Skunk Slave Unit,2448.00,1713.00,2815.2,1969.95,,
CP127-2,Pepper Canister 250g (425ml),332.00,232.00,381.8,266.8,,
CP127-3,Pepper Gas Neutralizer 110 ml 80gr,189.00,132.00,217.35,151.8,,
CP127-6,Pepper Spray 40grm (60ml),89.00,63.00,102.35,72.45,,
CP127-9,Pepper Spray 60 grm (110ml),93.00,76.00,106.95,87.4,,
CP127-10,Pepper Spray 225ml (for CP126),160.00,112.00,184,128.8,,
CP127-5,Pepper Gas Skunk Warning Sign,198.00,138.00,227.7,158.7,,
,FOG GENERATING SYSTEMS AND ACCESSORIES,,,0,0,,
LK89-10,JTZ-501PC Fog Generator,9286.00,6500.00,10678.9,7475,,
LK89-11,JTZ-501PC Fog Generator Refill,1849.00,1294.00,2126.35,1488.1,,
,GUARD MONITORING SYSTEMS,,,0,0,,
RA55,GuardTrack Lite Incl Docking Station,3486.00,2440.00,4008.9,2806,,
RA56,GuardTrack Patrol Baton Stainless Steel,4610.00,3227.00,5301.5,3711.05,,
RA57,GuardTrack Patrol Point Incl Bracket,79.00,55.00,90.85,63.25,,
RA58,GuardTrack 64 Software On(Multiple Site),3159.00,2211.00,3632.85,2542.65,,
,RF JAMMING DETECTION EQUIPMENT,,,0,0,,
RA50,Mall Guard Jamming Detector 200m,4148.26,3125.50,4770.499,3594.325,,
RA50-1,Superplex Portable Jamming Detect,3717.55,2800.98,4275.1825,3221.127,,
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 40,,,0,0,,
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
ELECTRIC FENCING,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,"ENERGISERS, KEYPADS & ENCLOSURES",,,0,0,,
EF49-1,Energizer - Wizord 4J 1Z,2824.89,1910.00,3248.6235,2196.5,ENG,efe
EF49-3,Energizer - Wizord 2 2 Joule,2440.35,1650.00,2806.4025,1897.5,ENG,efe
EF49-4,Energizer - DRUID 13 LCD - 3 Joule,2736.15,1850.00,3146.5725,2127.5,ENG,efe
EF49-5,Energizer - DRUID 15 LCD - 5 Joule,2987.58,2020.00,3435.717,2323,ENG,efe
EF49-6,Energizer - DRUID 18 LCD - 8 Joule,4215.15,2850.00,4847.4225,3277.5,ENG,efe
EF49-7,Energizer - DRUID 114 LCD - 14 Joule,6655.50,4500.00,7653.825,5175,ENG,efe
EF53-1,Energizer - DRUID 25 LCD 5 Joule 2 Zone,5102.55,3450.00,5867.9325,3967.5,ENG,efe
EF53-2,Energizer - DRUID 28 LCD 8 Joule 2 Zone,5176.50,3500.00,5952.975,4025,ENG,efe
EF53-5,DRUID - FG7 LCD Controller,9391.65,6350.00,10800.3975,7302.5,ENG,efe
EF53-6,DRUID - 2x 10 Relay Expansion Card,1440.72,920.00,1656.828,1058,ENG,efe
EF53-7,DRUID - LCD24 - RS485 Comms Card,786.00,550.00,903.9,632.5,ENG,efe
,,,,0,0,ENG,efe
EF51-2,Energizer - Merlin 4J Incl Keypad,3579.18,2420.00,4116.057,2783,ENG,efe
EF52-1,Energizer - Merlin Stealth M18S 8J 1Z,4259.52,2880.00,4898.448,3312,ENG,efe
EF52-2,Energizer - Merlin M28S 8J 2Z,4865.91,3290.00,5595.7965,3783.5,ENG,efe
EF53-4,Nemtek Druid 2X Synchronisation Module,1708.25,1155.00,1964.4875,1328.25,ENG,efe
EF53-8,Nemtek Druid 2X Nemlink Ethernet Module,1691.28,1080.00,1944.972,1242,ENG,efe
EF53-9,Nemtek Druid Fence Probe Software,5637.60,4050.00,6483.24,4657.5,ENG,efe
EF54,FG7C - NemLink Internal card + TW,1354.59,865.00,1557.7785,994.75,ENG,efe
EF54-1,Network Smart IO Card 8 +1 (Nemlink),2487.39,1741.17,2860.4985,2002.3455,ENG,efe
EF54-4,D20 Low Voltage Fence Monitor,3979.00,2690.00,4575.85,3093.5,ENG,efe
EF54-8,D20 Low Voltage Fence Tester,1079.67,730.00,1241.6205,839.5,ENG,efe
,,,,0,0,ENG,efe
EF50,Keypad - Merlin 1 Zone 1 Gate,696.87,445.00,801.4005,511.75,ENG,efe
EF50-1,Keypad - Merlin 1 Zone 2 Gate,720.36,460.00,828.414,529,ENG,efe
EF50-2,Keypad - LCD For DRUID - 1 zone,720.36,460.00,828.414,529,ENG,efe
EF50-3,Keypad - DRUID Keypad 2 Zone,814.32,520.00,936.468,598,ENG,efe
EF50-4,Keypad - 4 Zone LCD for 2 Zone DRUID,923.94,590.00,1062.531,678.5,ENG,efe
EF52-4,Keypad - Merlin 2 Zone 2 Gate,923.94,590.00,1062.531,678.5,ENG,efe
EF49-2,Wizord 4 Magnet with holder,90.83,58.00,104.4545,66.7,ENG,efe
,,,,0,0,ENG,efe
CA55,Enclose Steel 305x305x230mm,571.50,400.00,657.225,460,ENG,efe
CA55-1,Enclose Steel 450x450x225mm Grey,885.80,620.00,1018.67,713,ENG,efe
CA55-2,Enclose Steel Box Wizard 460x305x230mm,1190.00,760.00,1368.5,874,ENG,efe
CA55-3,Enclose Steel Box Stealth 600x460x230mm,1800.00,1150.00,2070,1322.5,ENG,efe
CA19-5,Enclose for Energizer Fibreglass RL6D-P,1025.73,655.00,1179.5895,753.25,ENG,efe
CA19-6,ENCLOSURE - For Energizer H305xW305xD155,508.95,325.00,585.2925,373.75,ENG,efe
CA19-9,ENCLOSURE - For Energizer Fibreglass AP3,1682.82,1074.60,1935.243,1235.79,ENG,efe
ENERGISERS - Agri,,,,0,0,ENG,efe
EF63-9,Agri 1J - 10km Energizer (Battery/Mains),2114.10,1350.00,2431.215,1552.5,ENG,efe
EF63-8,Agri 10 Solar with 10W Solar Panel,3429.54,2190.00,3943.971,2518.5,ENG,efe
EF63-30,Agri 3J 30km Batt /Mains (Incl Charger),3116.34,1990.00,3583.791,2288.5,ENG,efe
EF63-25,Agri 25 Solar with 20W Solar Panel,3993.30,2550.00,4592.295,2932.5,ENG,efe
EF63-28,Agri 8 Solar 10 Watt with Internal Batt,4322.16,2760.00,4970.484,3174,ENG,efe
EF63-50,Agri 50 Solar with 40W Solar Panel,5465.34,3490.00,6285.141,4013.5,ENG,efe
EF63-21,Remote - Agri Key Chain,430.65,275.00,495.2475,316.25,ENG,efe
EF63-26,Agri 5 Solar Energizer 10W with Battery,4165.56,2660.00,4790.394,3059,ENG,efe
EF63-29,Agri 2J 20km Energizer Battery /Mains,2270.70,1450.00,2611.305,1667.5,ENG,efe
EF63-31,Energizer Equine 2J 20km with remote,2100.00,1470.00,2415,1690.5,ENG,efe
EF63-35,Agri Energizer 5J 50Km Battery / Mains,3252.20,2276.50,3740.03,2617.975,ENG,efe
EF63-39,Agri Universal Charger Transformer,274.05,175.00,315.1575,201.25,ENG,efe
CA55-8,Enclose Alum Tread Plate Box 610x800x300,5308.74,3390.00,6105.051,3898.5,ENG,efe
CA55-9,Enclose HDG Knock Down Stand for CA55-8,1767.41,1195.00,2032.5215,1374.25,ENG,efe
CA55-10,ENCLOSURE Stand U-Bracket for CA55-9,63.43,42.90,72.9445,49.335,ENG,efe
,,,,0,0,,efe
Prices are subject to change without prior notice.,,,,0,0,,efe
E&OE. Valid until 31st March 2023.,Page: 41,,,0,0,,efe
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,efe
,,,,0,0,,efe
Trade Price List,,,,0,0,,efe
ELECTRIC FENCING,,,,0,0,,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,efe
,WALLTOP FENCE POLES - POWDER COATED,,,0,0,,efe
EF09,F/Pole - 5Line Flat Bar Angle Black,49.69,35.70,57.1435,41.055,POLE,efe
EF10,F/Pole - 5Line Flat Bar Angle White,49.69,35.70,57.1435,41.055,POLE,efe
EF09-1,F/Pole - 5Line Flat Bar Black,49.69,35.70,57.1435,41.055,POLE,efe
EF11,F/Pole - 5Line Round Black,38.70,27.80,44.505,31.97,POLE,efe
EF12,F/Pole - 5Line Round White,38.70,27.80,44.505,31.97,POLE,efe
EF12-1,F/Pole - 6Line Flat Bar Flat Black,57.77,41.50,66.4355,47.725,POLE,efe
EF12-2,F/Pole - 6Line Flat Bar White,57.77,41.50,66.4355,47.725,POLE,efe
EF13,F/Pole - 6Line Flat Bar Angle Black,57.77,41.50,66.4355,47.725,POLE,efe
EF14,F/Pole - 6Line Flat Bar Angle White,57.77,41.50,66.4355,47.725,POLE,efe
EF15,F/Pole - 6Line Round Black,48.02,34.50,55.223,39.675,POLE,efe
EF16,F/Pole - 6Line Round White,48.02,34.50,55.223,39.675,POLE,efe
EF14-5,F/Pole - 6Line Straight Tube White,78.44,56.35,90.206,64.8025,POLE,efe
EF15-1,F/Pole - 6Line Straight Tube Black,78.44,56.35,90.206,64.8025,POLE,efe
EF13-1,F/Pole - 6Line Angle Tube Black,78.44,56.35,90.206,64.8025,POLE,efe
EF14-1,F/Pole - 6Line Angle Tube White,78.44,56.35,90.206,64.8025,POLE,efe
EF11-5,F/Pole - 8Line Angle Tube White,95.14,68.35,109.411,78.6025,POLE,efe
EF11-6,F/Pole - 8Line Angle Tube Black,95.14,68.35,109.411,78.6025,POLE,efe
EF12-5,F/Pole - 8Line Straight Tube White,98.00,68.35,112.7,78.6025,POLE,efe
EF12-6,F/Pole - 8Line Straight Tube Black,95.14,68.35,109.411,78.6025,POLE,efe
EF11-7,F/Pole -8Line Straight Tube Shield Black,110.43,74.65,126.9945,85.8475,POLE,efe
EF11-8,F/Pole - 8Line Angle Tube Shield Black,110.42,74.65,126.983,85.8475,POLE,efe
EF11-10,F/Pole - 8Line Tube Golf Black,95.14,68.35,109.411,78.6025,POLE,efe
EF11-11,F/Pole - 8Line +1 Sq Tube Straight G PPM,121.54,82.16,139.771,94.484,POLE,efe
EF11-14,F/Pole - 10Line Angle Tube Black,121.94,87.60,140.231,100.74,POLE,efe
EF11-16,F/Pole - 10Line Straight Tube Black,121.94,87.60,140.231,100.74,POLE,efe
EF11-23,F/Pole - 12Line Straight Tube Black,145.32,104.40,167.118,120.06,POLE,efe
EF11-24,F/Pole - 12Line Angle Tube Black,145.32,104.40,167.118,120.06,POLE,efe
EF11-13,F/Pole - 12Line Square Tube Golf Black,149.20,104.40,171.58,120.06,POLE,efe
EF11-40,Fence Pole 8 Line Square Tube Base SB,129.40,87.48,148.81,100.602,POLE,efe
EF46,Fence Pole - 6Line TPole White,108.27,77.80,124.5105,89.47,POLE,efe
EF46-1,Fence Pole - 6Line TPole Black,108.27,77.80,124.5105,89.47,POLE,efe
EF46-4,Fence Pole - 6Line Low Profile Black,107.04,76.90,123.096,88.435,POLE,efe
EF46-5,Fence Pole - 6Line Low Profile White,107.04,76.90,123.096,88.435,POLE,efe
EF46-8,Fence Pole - 8Line TPole Black Shield,149.21,100.88,171.5915,116.012,POLE,efe
,WALLTOP FENCE POLES - JURASSIC,,,0,0,POLE,efe
EF121-4,Square Tube Jurassic 6Line Galv WBA Slot,88.00,59.50,101.2,68.425,POLE,efe
EF126,Square Tube Jurassic 6 Wire Galv A BB,88.00,59.50,101.2,68.425,POLE,efe
EF127,Square Tube Jurassic 6 Wire Galv S BB,88.00,59.50,101.2,68.425,POLE,efe
EF121-3,Square Tube Jurassic 6 Wire Galv S WB,88.00,59.50,101.2,68.425,POLE,efe
EF124-2,Square Tube Jurassic 8Line Galv WBA Slot,107.82,72.90,123.993,83.835,POLE,efe
EF124-5,Square Tube Jurassic 8Line Galv WBS Slot,107.82,72.90,123.993,83.835,POLE,efe
EF128,Square Tube Jurassic 8 Wire Galv A BB,107.82,72.90,123.993,83.835,POLE,efe
EF129,Square Tube Jurassic 8 Wire Galv S BB,107.82,72.90,123.993,83.835,POLE,efe
EF130,Square Tube Jurassic 10 Wire Galv A BB,127.05,85.90,146.1075,98.785,POLE,efe
EF131,Square Tube Jurassic 10 Wire Galv S BB,123.00,85.90,141.45,98.785,POLE,efe
EF132,Square Tube Jurassic 10 Wire Galv A WB,127.05,85.90,146.1075,98.785,POLE,efe
,Galvanised & powder coated JURASSIC poles are also available,,,0,0,POLE,efe
,,,,0,0,POLE,efe
Prices are subject to change without prior notice.,,,,0,0,POLE,efe
E&OE. Valid until 31st March 2023.,Page: 42,,,0,0,POLE,efe
www.REGALSECURITY.co.za,05/03/2023,,,0,0,POLE,efe
,,,,0,0,POLE,efe
Trade Price List,,,,0,0,POLE,efe
ELECTRIC FENCING,,,,0,0,POLE,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,POLE,efe
,WALLTOP FENCE POLES & STAYS - GALVANIZED,,,0,0,POLE,efe
EF09-6,F/Pole - 5Line Flat Bar Galv BB,68.64,46.40,78.936,53.36,POLE,efe
EF09-8,F/Pole - 5Line Flat Bar Galv WB,63.22,42.74,72.703,49.151,POLE,efe
EF09-2,F/Pole - 5Line Flat Bar Angle Galv BB,68.64,46.40,78.936,53.36,POLE,efe
EF09-4,F/Pole - 5Line Flat Bar Angle Galv WB,63.22,42.74,72.703,49.151,POLE,efe
EF13-5,F/Pole - 6Line Flat Bar Galv BB,76.19,51.50,87.6185,59.225,POLE,efe
EF13-9,F/Pole - 6Line Flat Bar Galv WB,76.17,51.50,87.5955,59.225,POLE,efe
EF13-3,F/Pole - 6Line Flat Bar Angle Galv BB,76.19,51.50,87.6185,59.225,POLE,efe
EF13-10,F/Pole - 6Line Flat Bar Angle Galv WB,76.17,51.50,87.5955,59.225,POLE,efe
EF15-2,F/Pole - 6Line Round Galv BB,55.34,37.40,63.641,43.01,POLE,efe
EF15-3,F/Pole - 6Line Round Galv WB,55.34,37.40,63.641,43.01,POLE,efe
EF46-6,Fence Pole - 6Line Low Profile Galv,112.75,81.00,129.6625,93.15,POLE,efe
EF46-7,Fence Pole - 6Line TPole Galv Black Bob,110.66,79.50,127.259,91.425,POLE,efe
EF46-9,Fence Pole - 6Line TPole Galv PC BB,122.06,82.50,140.369,94.875,POLE,efe
EF37-3,Stay - 600mm Galvanised,34.45,24.75,39.6175,28.4625,POLE,efe
EF36-5,Stay - 750mm Hot Dip Galvanized PC Black,43.71,31.40,50.2665,36.11,POLE,efe
EF37-8,Stay - 750mm Galvanised,36.05,25.90,41.4575,29.785,POLE,efe
EF37-6,Stay - 750mm with Lug Galvanised,35.40,23.90,40.71,27.485,POLE,efe
,Powdered coated galv and PVC type also available,,,0,0,POLE,efe
,MODULAS FENCE POLES & ACCESSORIES,,,0,0,POLE,efe
EF150,Modulas Bracket 460mm 5 Line incl Caps,48.93,33.08,56.2695,38.042,POLE,efe
EF151,Modulas Bracket 960mm 10 Line incl Caps,79.99,54.08,91.9885,62.192,POLE,efe
EF152,Modulas Bracket 1160mm 12 Line incl Caps,99.39,67.20,114.2985,77.28,POLE,efe
EF153,Modulas Bracket 1960mm 20 Line incl Caps,163.06,110.25,187.519,126.7875,POLE,efe
EF154,Modulas Bracket 2360mm 24 Line incl Caps,194.12,131.25,223.238,150.9375,POLE,efe
EF160,Modulas Corner Bracket 460mm 5 Line,72.24,48.83,83.076,56.1545,POLE,efe
EF161,Modulas Corner Bracket 960mm 10 Line,121.15,81.90,139.3225,94.185,POLE,efe
EF162,Modulas Corner Bracket 1160mm 12 Line,144.44,97.65,166.106,112.2975,POLE,efe
EF163,Modulas Corner Bracket 1960mm 20 Line,232.96,157.50,267.904,181.125,POLE,efe
EF164,Modulas Corner Bracket 2360mm 24 Line,271.78,183.75,312.547,211.3125,POLE,efe
EF175,Modulas Slide Insulator Black,1.86,1.26,2.139,1.449,POLE,efe
EF176,Modulas Spacer Black,1.84,1.24,2.116,1.426,POLE,efe
EF177,Modulas and Jurassic Spring Hook S/S,1.39,1.00,1.5985,1.15,POLE,efe
EF180,Modulas Mounting Bracket Black / 20,136.44,98.70,156.906,113.505,POLE,efe
EF180-1,Modulas T Base Bracket Black,17.00,11.00,19.55,12.65,POLE,efe
EF181,Modulas End Cap 19x19mm Black / 20,102.31,73.50,117.6565,84.525,POLE,efe
EF182,Modulas End Cap 26x19mm Black / 20,111.96,80.80,128.754,92.92,POLE,efe
,All Poles are supplied unassembled,,,0,0,POLE,efe
,,,,0,0,POLE,efe
Prices are subject to change without prior notice.,,,,0,0,POLE,efe
E&OE. Valid until 31st March 2023.,Page: 43,,,0,0,POLE,efe
www.REGALSECURITY.co.za,05/03/2023,,,0,0,POLE,efe
,,,,0,0,POLE,efe
Trade Price List,,,,0,0,POLE,efe
ELECTRIC FENCING,,,,0,0,POLE,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,POLE,efe
,ELECTRIC FENCE STAYS & ACCESSORIES,,,0,0,POLE,efe
EF36,Stay - 600mm Black,27.42,19.70,31.533,22.655,POLE,efe
EF37,Stay - 600mm White,27.42,19.70,31.533,22.655,POLE,efe
EF37-3,Stay - 600mm Galvanised,34.45,24.75,39.6175,28.4625,POLE,efe
EF37-11,Stay - 600mm Galv Powder Coated White,43.71,31.40,50.2665,36.11,POLE,efe
EF37-12,Stay - 600mm Galvanised PC Black,40.65,29.20,46.7475,33.58,POLE,efe
EF36-4,Stay - 600mm with Lug Black,25.75,18.50,29.6125,21.275,POLE,efe
EF37-15,Stay - 600mm with Lug White,25.75,18.50,29.6125,21.275,POLE,efe
EF37-4,Stay - 600mm with Lug Galvanised,29.44,19.90,33.856,22.885,POLE,efe
EF37-7,Stay - 750mm Black,34.45,24.75,39.6175,28.4625,POLE,efe
EF37-2,Stay - 750mm White,34.45,24.75,39.6175,28.4625,POLE,efe
EF37-8,Stay - 750mm Galvanised,36.05,25.90,41.4575,29.785,POLE,efe
EF36-2,Stay - 750mm Galv Powder Coated White,43.71,31.40,50.2665,36.11,POLE,efe
EF36-5,Stay - 750mm Hot Dip Galvanized PC Black,43.71,31.40,50.2665,36.11,POLE,efe
EF37-1,Stay - 750mm with Lug White,32.01,23.00,36.8115,26.45,POLE,efe
EF37-10,Stay - 750mm with Lug Black,32.01,23.00,36.8115,26.45,POLE,efe
EF37-6,Stay - 750mm with Lug Galvanised,35.40,23.90,40.71,27.485,POLE,efe
,ELECTRIC FENCE STAYS & ACCESSORIES,,,0,0,POLE,efe
EF37-14,Stay - 1m x 10mm Black,43.85,31.50,50.4275,36.225,POLE,efe
EF37-13,Stay - 1m x 10mm White,43.85,31.50,50.4275,36.225,POLE,efe
EF37-9,Stay - 1m x 10mm Galvanised,52.76,37.90,60.674,43.585,POLE,efe
EF36-6,Stay Sleeve - 600mm Black,8.90,6.20,10.235,7.13,POLE,efe
EF36-7,Stay Sleeve - 600mm White,8.90,6.20,10.235,7.13,POLE,efe
EF36-9,Stay Sleeve - 750mm Black,10.00,7.20,11.5,8.28,POLE,efe
EF36-8,Stay Sleeve - 750mm White,11.00,7.20,12.65,8.28,POLE,efe
EF36-10,Stay Sleeve - 1000mm Black,10.58,7.60,12.167,8.74,POLE,efe
EF36-1,Stay Sleeve - 1000mm White,10.58,7.60,12.167,8.74,POLE,efe
EF38,Stay - Clamp 10 x 12mm,9.19,6.60,10.5685,7.59,POLE,efe
EF39,Stay Lug - 6 x 35mm,6.82,4.90,7.843,5.635,POLE,efe
EF39-2,Stay Lug - 6 x 70mm 10mm Stay,21.58,15.50,24.817,17.825,POLE,efe
,ELECTRIC FENCE FREESTANDING POLES & BRACKETS,,,0,0,POLE,efe
EF47-5,Omega Bracket 1.8m Pre-Galvanised,97.61,66.00,112.2515,75.9,POLE,efe
EF47-6,Omega Bracket 2.4m Pre-Galvanised,116.84,79.00,134.366,90.85,POLE,efe
EF47-7,Omega Bracket 3.0m Pre-Galvanised,146.42,99.00,168.383,113.85,POLE,efe
EF47-4-1,Omega Bracket 1.5m Hot Dipped Galv 1mm,113.90,77.00,130.985,88.55,POLE,efe
EF47-5-1,Omega Bracket 1.8m Hot Dipped Galv 1mm,128.69,87.00,147.9935,100.05,POLE,efe
EF47-6-3,Omega Bracket 2.1m Hot Dipped Galv 1mm,137.56,93.00,158.194,106.95,POLE,efe
EF47-6-2,Omega Bracket 2.1m Hot Dipped Galv 2mm,279.54,189.00,321.471,217.35,POLE,efe
EF47-6-1,Omega Bracket 2.4m Hot Dipped Galv 1mm,155.31,105.00,178.6065,120.75,POLE,efe
EF47-13,Omega Bracket 2.4m Hot Dipped Galv 2mm,316.52,214.00,363.998,246.1,POLE,efe
EF47-7-1,Omega Bracket 3.0m Hot Dipped Galv 1mm,186.37,126.00,214.3255,144.9,POLE,efe
EF47-7-2,Omega Bracket 3.0m Hot Dipped Galv 2mm,372.72,252.00,428.628,289.8,POLE,efe
EF47-19,Free Standing Omega Spacer Wall and Tube,4.44,2.99,5.106,3.4385,POLE,efe
,,,,0,0,,efe
Prices are subject to change without prior notice.,,,,0,0,,efe
E&OE. Valid until 31st March 2023.,Page: 44,,,0,0,,efe
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,efe
,,,,0,0,,efe
Trade Price List,,,,0,0,,efe
ELECTRIC FENCING,,,,0,0,,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,efe
,ELECTRIC FENCE ACCESSORIES,,,0,0,,efe
EF01-2,Earth Spike - Copper Incl Nuts/1.2m,74.20,51.90,85.33,59.685,WIRE,efe
EF01-3,Earth Spike - Galv. Incl Nust/1.2m,78.34,54.90,90.091,63.135,WIRE,efe
EF39-8,Earth Spike Lug Each,4.32,3.10,4.968,3.565,WIRE,efe
EF18,Ferrules - 6mm / 100,123.75,88.90,142.3125,102.235,WIRE,efe
EF18-1,Ferrules - 6mm 304 Stainless Steel / 50,93.04,62.90,106.996,72.335,WIRE,efe
EF18-2,Ferrules - 10mm Aluminium / 100,88.39,63.50,101.6485,73.025,WIRE,efe
EF18-3,Ferrules - 6mm Aluminium / 100,61.11,43.90,70.2765,50.485,WIRE,efe
EF18-4,Ferrules - 10mm Tinned Copper / 100,215.76,155.00,248.124,178.25,WIRE,efe
EF18-5,Ferrules - 10mm Soft Stainless Steel /50,115.22,77.90,132.503,89.585,WIRE,efe
EF18-6,Ferrules - 16mm Tinned Copper / 100,313.20,225.00,360.18,258.75,WIRE,efe
EF30,Line Clamps - Large 8mm U-Bolt,2.91,2.10,3.3465,2.415,WIRE,efe
EF31,Line Clamps - Small 6mm,2.09,1.50,2.4035,1.725,WIRE,efe
EF35,Spring Hook Stainless Large Tail / 50,67.90,47.50,78.085,54.625,WIRE,efe
EF41-2,Tensioner - Combo Black Bobbin,17.07,10.90,19.6305,12.535,WIRE,efe
EF41-6,Tensioner - Mini Nylon Black,5.54,3.60,6.371,4.14,WIRE,efe
EF41-7,Tensioner - Hybrid Comp Spring Standard,6.89,4.95,7.9235,5.6925,WIRE,efe
EF41-8,Tensioner - Combo Hybrid Black Big Boy,13.02,9.35,14.973,10.7525,WIRE,efe
EF42-6,Tensioner - Comp Spring SS Black / 50,205.32,147.50,236.118,169.625,WIRE,efe
EF42-7,Tensioner - Comp Spring SS White / 50,219.24,157.50,252.126,181.125,WIRE,efe
EF42-4,Tensioner - Spring Incl Limit / 50,240.50,162.50,276.575,186.875,WIRE,efe
EF42-8,Dual Action Tension Sensor Set 8Kg DATS,89.30,62.50,102.695,71.875,WIRE,efe
EF42-9,Dual Action Tension Sensor 15Kg DATS,127.00,88.90,146.05,102.235,WIRE,efe
EF41,Tensioner - Donald,11.07,7.95,12.7305,9.1425,WIRE,efe
,ELECTRIC FENCE - WIRE,,,0,0,WIRE,efe
EF44-1,Braided Wire - Galv 1.2mm / 5Kg Reel,474.00,320.00,545.1,368,WIRE,efe
EF44-9,Braided Wire - Galv 1.2mm / 22Kg Reel,1953.00,1320.00,2245.95,1518,WIRE,efe
EF44-3,Braided Wire - 316 1.2mm Stainless Steel,1907.91,1290.00,2194.0965,1483.5,WIRE,efe
EF44-6,Braided Wire - 304 1.2mm Stainless /800m,1323.71,895.00,1522.2665,1029.25,WIRE,efe
EF44-8,Braided Wire - 1.6mm Aluminium /1000m,730.80,525.00,840.42,603.75,WIRE,efe
EF44-4,Wire - Galvanised 2.24mm / 50Kg F/Galv,1842.90,1290.00,2119.335,1483.5,WIRE,efe
EF44-5,Wire - Aluminium 1.6mm x 1000m,1013.12,685.00,1165.088,787.75,WIRE,efe
EF44-11,Aluminium Wire - Stranded 1.6mm - 500m,384.54,260.00,442.221,299,WIRE,efe
EF44-14,Aluminium Stranded Wire 2.0mm 500m 4.2Kg,790.83,505.00,909.4545,580.75,WIRE,efe
EF44-15,Aluminium Solid Wire 2.0mm 500m 3.3Kg,900.45,575.00,1035.5175,661.25,WIRE,efe
EF45-4,Wire - Stainless 1mm 304 / 12.5Kg Reel,2063.00,1355.00,2372.45,1558.25,WIRE,efe
EF45-3,Wire - Stainless 1.2mm 316 / 7Kg Reel,1560.56,1025.00,1794.644,1178.75,WIRE,efe
EF45-5,Wire - Stainless 1.2mm 316 / 12.5Kg,2778.63,1825.00,3195.4245,2098.75,WIRE,efe
EF45-6,Wire - Stainless 2mm 495m 316 / 12.5Kg,2600.00,1820.00,2990,2093,WIRE,efe
EF68-4,Bracket - Bridging Wire 100mm HDG,1.42,0.95,1.633,1.0925,WIRE,efe
EF68-5,Bracket - Bridging Wire 200mm SS 316,2.35,1.60,2.7025,1.84,WIRE,efe
EF68-6,Bracket - Bridging Wire 100mm SS 316,2.22,1.50,2.553,1.725,WIRE,efe
TL95-1,Compact Heavy Wire Cutter 5mm,565.00,395.00,649.75,454.25,WIRE,efe
,,,,0,0,,efe
Prices are subject to change without prior notice.,,,,0,0,,efe
E&OE. Valid until 31st March 2023.,Page: 45,,,0,0,,efe
www.REGALSECURITY.co.za,05/03/2023,,,0,0,,efe
,,,,0,0,,efe
Trade Price List,,,,0,0,,efe
ELECTRIC FENCING,,,,0,0,,efe
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,efe
,ELECTRIC FENCE - INSULATORS,,,0,0,,efe
EF22,Insulator - Strain Jumbo Black,1.99,1.34,2.2885,1.541,INSULATOR,efe
EF22-1,Insulator Porcelain Bobbin Lrg Fireproof,3.85,2.60,4.4275,2.99,INSULATOR,efe
