regalCode,description,Retail Excl VAT,Trade Excl VAT,trade,retail,subcategory,category
,"PS49-3 Access 3A PSU, BA13-1 7Ah battery, LK14 door closer and door release button.",,,0,0,,acc
,ZKTeco X-Ray Machine,,,0,0,,acc
LK230-2,ZKX6550A X-Ray Machine,423969.1,290130.51,487564.465,333650.0865,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 57,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,ZKTeco BIOMETRIC FACIAL READER,,,0,0,,acc
LK188-6,ZK MultiBio800H Multi-BM Reader Face & F,9502.8,6502.93,10928.22,7478.3695,,acc
LK188-7,ZK KF460 Facial Keypad Reader WiFi,5116.9,3501.58,5884.435,4026.817,,acc
LK188-8,SpeedFaceV5LP Reader Face Palm & FP,15789.2,10804.86,18157.58,12425.589,,acc
LK188-14,ZK FaceDepot 7BCH Facial Reader VisibleL,21929.5,15006.75,25218.925,17257.7625,,acc
LK188-15,ZK SpeedFace RFID Multi-BM Reader Face &,11330.3,7753.49,13029.845,8916.5135,,acc
LK188-16,ZK MB10 Multi-BM Keypad Reader Face & FP,4385.9,3001.35,5043.785,3451.5525,,acc
LK188-18,ZK ProFace XTI Multi-BM FA & PA Temp Det,46782.8,32014.4,53800.22,36816.56,,acc
LK188-19,ZK SpeedFace V5LTI Multi-BM FA PA & FP T,32894.2,22510.13,37828.33,25886.6495,,acc
LK188-20,ZK T1 Thermal IP Cam Temperature Detecti,271258,189880,311946.7,218362,,acc
LK188-21,ZK TH01 Blkbody Thermal Calibration Devi,116253,81377,133690.95,93583.55,,acc
LK188-30,ZK SpeedFace Mini Multi-BM Reader Face P,7675.4,5252,8826.71,6039.8,,acc
LK188-31,SpeedFaceM4 MultiBio Reader Face FA & PA,16666.4,11405,19166.36,13115.75,,acc
LK188-32,Elite Access Facial Reader,25684,19757,29536.6,22720.55,,acc
LK188-35,ZK SpeedFaceV5 Andriod Multi-BM Reader F,14670,10269,16870.5,11809.35,,acc
LK188-36,G3 Pro Multi-Bio Reader Face Palm FP,14955,11504,17198.25,13229.6,,acc
LK188-26,ZK Stand for SpeedFace & ProFace,3298.3,2257.08,3793.045,2595.642,,acc
LK188-27,ZK Rain for ProFaceXP,604.9,413.88,695.635,475.962,,acc
LK188-28,ZK Stand for ProFaceXP Adjustable,9579.6,6555.48,11016.54,7538.802,,acc
LK187-3,FHT2300 Turnstile Full Height Blank,116957,80036,134500.55,92041.4,,acc
LK187-4,ZK TS2000 Turnstile Waist High Drop Arm,24853.4,17007.65,28581.41,19558.7975,,acc
LK187-5,ZK TS2022 Turnstile Waist High Drop Arm,34645.8,23708.78,39842.67,27265.097,,acc
LK187-6,TS1200 TS Waiste High Dual Tripod,65791,45015.8,75659.65,51768.17,,acc
LK187-7,FHT2322 Turnstile Full Height + FP & RF,134500.6,92041.4,154675.69,105847.61,,acc
LK187-11,ZK Pro TS2011 Turnstile Waist High Drop,29970.3,20509.23,34465.845,23585.6145,,acc
LK187-12,TS1022Pro Turnstile Waiste High + FP&RF,31432.2,21509.68,36147.03,24736.132,,acc
LK187-13,TS1011Pro Turnstile Waiste High + RF,22053,15160,25360.95,17434,,acc
LK482,SBTL2000S Swing Barrier,40204,27512.38,46234.6,31639.237,,acc
LK483,ZK SBTL1000S Swing Barrier,24420,17094,28083,19658.1,,acc
LK484,ZK FBL4022 Flap Barrier Single Lane FP &,96489.6,66029.7,110963.04,75934.155,,acc
LK485,ZK FBL4222 Flap Barrier Double Wing FP &,77484.1,53023.85,89106.715,60977.4275,,acc
,ZKTeco Management Software,,,0,0,,acc
LK189-1,BioSecurity Access Module 1 Door,-,-,#VALUE!,#VALUE!,,acc
LK189-5,ZK BS-AC-5 BioSecurity Access Mod 5 Door,3061.4,2094.96,3520.61,2409.204,,acc
LK189-9,ZK BioTime 8 Software Lic Device Limit 5,35893.1,24562.32,41277.065,28246.668,,acc
LK189-10,ZKBT-M10 BT 8 Mobile App - 10 Users,3925.8,2686.5,4514.67,3089.475,,acc
LK189-11,ZK ZKBT-Dev-P5 BioTime 8 Lic 5 Dev,4486.7,3070.3,5159.705,3530.845,,acc
LK189-12,ZK ZKBT-Dev-P10 BioTime 8 Lic 10 Dev,8973.3,6140.58,10319.295,7061.667,,acc
LK189-13,ZKBT-Dev-P20 BT Licence - 20 Devices,17946.6,12281.16,20638.59,14123.334,,acc
LK189-14,ZK ZKTime.Net 3.0 Economic 500 Em & 50 D,3589.3,2456.23,4127.695,2824.6645,,acc
LK189-15,HLMS Module 1 Door,312.4,213.77,359.26,245.8355,,acc
LK189-16,ZKBS-M5 BS App 5 Users,9309.1,6370.39,10705.465,7325.9485,,acc
LK189-17,ZKBS-CP-P1 BS Card Printer 1,12433,8508.1,14297.95,9784.315,,acc
LK189-18,ZKTeco BioSecurity 5000 Visitor Module,20446,14312,23512.9,16458.8,,acc
LK189-19,ZKBS-TA-P10 BioSecurity T&A Module - 10,18866,12782.25,21695.9,14699.5875,,acc
LK197-3,ZK BS-AC-10 BioSecurity Access Mod 10 Do,6185.3,4232.67,7113.095,4867.5705,,acc
LK197-4,ZK BS-AC-25 BioSecurity Access Mod 25 Do,15556.8,10645.81,17890.32,12242.6815,,acc
LK197-5,ZK BS-AC-50 BioSecurity Access Mod 50 Do,28203,19299.84,32433.45,22194.816,,acc
LK197-6,ZK BS-AC-75 BioSecurity Access Mod 75 Do,46795.3,32022.95,53814.595,36826.3925,,acc
LK197-7,ZK BS-AC-100 BioSecurity Access Mod 100,62414.6,42711.52,71776.79,49118.248,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 58,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,ZKTeco BIOMETRIC METAL DETECTORS,,,0,0,,acc
BD04-2,D180K Hand Held Metal Detector + BATT,1827.5,1250.56,2101.625,1438.144,,acc
BD100,ZK D1065 Walkthrough Metal Detector 6 Zo,18274.6,12505.63,21015.79,14381.4745,,acc
BD100-1,D2180 Walkthrough Metal Detector 18Z,27777.3,19008.55,31943.895,21859.8325,,acc
BD100-2,ZK D4330 Walkthrough Metal Detector 33 Z,75949,51973.38,87341.35,59769.387,,acc
BD100-5,ZK D3180STD Walkthrough Metal Detector T,46051.9,31514.18,52959.685,36241.307,,acc
,ZKTeco VEHICLE BOOM BARRIER & RADAR DETECTION,,,0,0,,acc
LK196,ZK VR10 Vehicle Detection Radar Sensor,5774.8,3951.78,6641.02,4544.547,,acc
LK196-1,ZK VR10 Connector USB RS485,1096.5,750.34,1260.975,862.891,,acc
LK487,ZK 6m Boom Barrier,20467.5,14006.3,23537.625,16107.245,,acc
LK487-1L,ZK BG1045L Parking Barrier 4.5m Boom Inc,23610.7,16157.27,27152.305,18580.8605,,acc
LK487-1R,BG1045R Parking Barrier 4.5m Incl. UPS,23081.9,16157,26544.185,18580.55,,acc
LK487-2L,ZK BG1145 LHS Parking Folding Barrier 3.,28946.9,19808.91,33288.935,22780.2465,,acc
LK487-2R,BG1145 RHS Folding Barrier 3.5m UPS,28946.9,19808.91,33288.935,22780.2465,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 59,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,VIRDI BIOMETRIC SYSTEMS,,,0,0,,acc
LK343,UBioTab5 Biometrics Android Tablet,18700,12467,21505,14337.05,,acc
LK345,KL100S Doorlock Standalone SC BT,5255,3504,6043.25,4029.6,,acc
LK347-1,AC2000HRF FP Reader IP65 EM,9418,6279,10830.7,7220.85,,acc
LK348,AC1100SC LCD BT,9942,6628,11433.3,7622.2,,acc
LK349,AC2000SC FP Reader IP65 SC,8372,5582,9627.8,6419.3,,acc
LK349-1,AC2000HSC FP Reader IP65 SC,9942,6628,11433.3,7622.2,,acc
LK350-8,AC2100PSC Reader IP65 SC LCD,9157,6105,10530.55,7020.75,,acc
LK350-9,AC2100PRF Reader IP65 EM LCD,8634,5756,9929.1,6619.4,,acc
LK351-2,AC2200HRF FP Reader IP65 LCD BT,13343,8896,15344.45,10230.4,,acc
LK350-7,AC2200HSC FP Reader IP65 LCD BT,13866,9244,15945.9,10630.6,,acc
LK353-3,AC5100RF Reader LCD BT,17529,11686,20158.35,13438.9,,acc
LK353-5,Virdi AC5000PIKRF Reader EM LCD BT IK09,15354,10236,17657.1,11771.4,,acc
LK353-6,Virdi AC5000PIKSC Reader SC LCD BT IK09,15849,10566,18226.35,12150.9,,acc
LK355,AC7000 Face Reader LCD EM-SC,19983,13322,22980.45,15320.3,,acc
LK358,FMD10SC Reader SC RS485 BT,5994,3996,6893.1,4595.4,,acc
LK365,FOH02RF FP-EM Enrolment Reader USB,5068,3379,5828.2,3885.85,,acc
LK368,BLC015 Battery and Lock Controller,957,638,1100.55,733.7,,acc
LK369,ACC420 Relay Timer 26Bit Weigand,550,367,632.5,422.05,,acc
LK372,ACC210 Enclosure AC2100-5000 SS,1239,867,1424.85,997.05,,acc
LK373,ACC200 Enclosure AC2x00 SS,897,598,1031.55,687.7,,acc
LK374,ACC202 VR Enclosure for AC2x00 Series SS,2200,1467,2530,1687.05,,acc
LK384,UNiS V4 Standard,3800,2534,4370,2914.1,,acc
LK390,MCP040K1 Four Door ACU Metal 6A PSU,14675,9784,16876.25,11251.6,,acc
VIRDI RFID SYSTEMS,,,,0,0,,acc
LK342,VSR20D Reader EM IP65 RS485,2199,1466,2528.85,1685.9,,acc
LK342-1,VSR20D Reader SC IP65 RS485,2245,1497,2581.75,1721.55,,acc
,,,,0,0,,acc
Prices are subject to change without prior notice.,,,,0,0,,acc
E&OE. Valid until 31st March 2023.,Page: 60,,,0,0,,acc
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,acc
,,,,0,0,,acc
Trade Price List,,,,0,0,,acc
ACCESS CONTROL,,,,0,0,,acc
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,acc
,MORPHO BIOMETRIC SYSTEMS,,,0,0,,acc
LK419-1,MA Sigma Bio Lite Reader with Prox IP65,13793,9918,15861.95,11405.7,,acc
LK419-2,MA Sigma Bio Lite Multi Reader IP65,11121,7996,12789.15,9195.4,,acc
LK419-3,MA Sigma Bio Lite IP65 1:500 iClass CR,13622,9795,15665.3,11264.25,,acc
LK420-1,Morpho WR Sigma Lite Reader Screen Prox,15487,11136,17810.05,12806.4,,acc
LK420-2,Morpho WR Sigma Lite Reader Screen Multi,14125,10157,16243.75,11680.55,,acc
LK420-3,Morpho WR Sigma Lite Reader Screen iClas,15141,10887,17412.15,12520.05,,acc
LK422-2,Morpho Sigma STD IP65 1:5000 Bio MD CR,18423,13248,21186.45,15235.2,,acc
LK422-3,Morpho Sigma STD IP65 1:5000 Bio iClass,19794,14232,22763.1,16366.8,,acc
LK423,Morpho Sigma Extreme IP65 (1:5000) BPCR,38485,27672,44257.75,31822.8,,acc
LK423-1,Morpho Sigma Extreme IP65 1:5000 Bio MD,38098,27394,43812.7,31503.1,,acc
LK423-2,Morpho Sigma Extreme IP65 1:5000 Bio iCl,38485,27672,44257.75,31822.8,,acc
LK426,Morpho Wave Compact MDR,86115,61920,99032.25,71208,,acc
LK426-9,MA MorphoWaveSP MD,47785,34359,54952.75,39512.85,,acc
LK427,VisionPass Facial Recognition MD,65186,46871,74963.9,53901.65,,acc
LK427-1,VisionPass Facial Recognition MDPI,73438,52804,84453.7,60724.6,,acc
LK419-4,Sigma Lite Series Rugged SSOD Rainshield,896,742,1030.4,853.3,,acc
LK419-5,Sigma Lite Series Rugged ID Mnt Bracket,580,472,667,542.8,,acc
LK422-4,Morpho Sigma STD Series Ruggedised ODSSR,1020,839,1173,964.85,,acc
LK422-5,MA Sigma STD Series Rugg SS ID Bracket,698,585,802.7,672.75,,acc
LK423-3,Morpho Sigma Extreme SS OD Rainshield,1981.79,1565,2279.0585,1799.75,,acc
LK423-4,Morpho Sigma Extreme Ruggedised ID SS MB,1407.91,1113,1619.0965,1279.95,,acc
LK426-4,Mounting Bracket for MWC SS,1903.77,1711,2189.3355,1967.65,,acc
LK426-5,Pedestal for MWC SS,6898.68,5011,7933.482,5762.65,,acc
LK426-6,Rainshield for MWC SS,2587.33,2042,2975.4295,2348.3,,acc
LK419-6,MA Sigma Lite Plus & Lite Portable Case,8699.75,6473,10004.7125,7443.95,,acc
LK422-6,Morpho Sigma STD Portable Case & Battery,9947.5,7369,11439.625,8474.35,,acc
LK421-1,MSO 1300 Everif USB Desktop ER,3727.41,2862,4286.5215,3291.3,,acc
LK421-2,MSO 330 Enrollment Device USB,9357.69,7185,10761.3435,8262.75,,acc
LK421-3,MSO 351 Enrollment Reader USB SC,8528,5969,9807.2,6864.35,,acc
LK421-9,MSO 300 Desktop Enrol Reader SC + Verif,10786,7550,12403.9,8682.5,,acc
LK424,Sigma Upgrade Increase Lite Series 3000,1609,1158,1850.35,1331.7,,acc
LK424-1,Sigma Upgrade Increase Lite & Std 10 000,2195,1578,2524.25,1814.7,,acc
LK424-2,Sigma Upgrade Increase Std Series 50 000,4390,3157,5048.5,3630.55,,acc
LK424-3,Sigma Upgrade Increase Std Series 100000,8780,6314,10097,7261.1,,acc
LK426-3,Morpho Wave Compact Upgradeto 40K Person,31316,22518,36013.4,25895.7,,acc
LK425-1,Morpho Software Verification lic (1:1),2270.4,1632,2610.96,1876.8,,acc
LK425-2,Morpho USB Dongle Verification lic (1:1),4551.55,3272,5234.2825,3762.8,,acc
LK425-3,Morpho Software Verification lic 1:20000,78447.05,56379,90214.1075,64835.85,,acc
LK425,Morpho Manager Software - USB Dongle,473,340,543.95,391,,acc
LK426-7,Steri-C UV fingerprint sensor sterilisin,1250,914,1437.5,1051.1,,acc
LK429-5,Fluss BLE controller,709,491,815.35,564.65,,acc
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 61,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
INTERCOM EQUIPMENT,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
AUDIO INTERCOMS,,,,0,0,,
IC54-1,KOCOM - 1-1 Audio Intercom Kit 220VAC,725,507,833.75,583.05,,int
IC54-2,KOCOM - 1-2 Audio Intercom Kit 220VAC,1315,920,1512.25,1058,,int
IC54-3,KOCOM 1-1 Audio Intercom Kit 6-12V Dual,668,467,768.2,537.05,,int
IC41,COMMAX - 1-1 Audio Intercom Kit 220V,798.84,549.2,918.666,631.58,,int
IC41-1,COMMAX - 1-1 Audio Intercom Kit 12V,798.84,549.2,918.666,631.58,,int
IC42,COMMAX - 1-2 Audio Intercom Kit 220V,1342.3,922.83,1543.645,1061.2545,,int
IC44,COMMAX - 1 Button Gate station,211.75,145.58,243.5125,167.417,,int
IC111-2,Commax 2 Button Apartment Door Station,1169.87,804.29,1345.3505,924.9335,,int
IC111-4,Commax 4 Button Apartment Door Station,1353.91,930.81,1556.9965,1070.4315,,int
IC111-6,Commax 6 Button Apartment Door Station,1538.87,1057.97,1769.7005,1216.6655,,int
IC111-8,Commax 8 Button Apartment Door Station,1722.9,1184.5,1981.335,1362.175,,int
IC43-3,Commax - Apart Phone DP-SS,308.99,212.43,355.3385,244.2945,,int
IC43-6,Commax - 6 Call Telephone Master TP-6RC,832,582,956.8,669.3,,int
,Add on Panels and Surface Boxes Available on Request,,,0,0,,int
IC85-17,POLO Entry Panel 12VDC,688.57,482,791.8555,554.3,,int
IC85-18,POLO Handset 12VDC,567.14,397,652.211,456.55,,int
IC130-2,BPT - AGT VILLA 1-1 Kit,3130.65,2319,3600.2475,2666.85,,int
IC130-4,BPT - AGT MINI 1-4 Intercom Kit,7152.3,5298,8225.145,6092.7,,int
IC133-5,BPT - AGT A200 Handset S200,546.75,405,628.7625,465.75,,int
IC133-6,BPT - AGT A Handset X1,770.85,571,886.4775,656.65,,int
IC133-7,BPT - AGT A EVO Handset X1,951.75,705,1094.5125,810.75,,int
IC133-8,BPT AGT A200 K Handset S200 Door Release,768.15,569,883.3725,654.35,,int
IC135-6,BPT - AGT A200 EVO Handset S200 Multi,861.3,638,990.495,733.7,,int
IC38-3,BPT - B-RED 12-18VDC Kit Incl PSU,722.25,535,830.5875,615.25,,int
IC03-1,BPT - Targha 2 Entry Panel,1270.8,889.5,1461.42,1022.925,,int
IC05-3,BPT - Targha 1 Entry Panel,1157.8,810.4,1331.47,931.96,,int
IC06-1,BPT - Three Butt Kit YP3,146.85,108.78,168.8775,125.097,,int
IC09,BPT - PSU E310,2691.9,1994,3095.685,2293.1,,int
IC10,BPT - PSU E320,3947.4,2924,4539.51,3362.6,,int
IC11,BPT - PSU A200R,1485,1100,1707.75,1265,,int
IC32,BPT - SI200 Double Selector,2363.85,1751,2718.4275,2013.65,,int
IC66,BPT - Audio Module HA200,557.55,413,641.1825,474.95,,int
IC77,BPT - KHPS Push Button Kit,113.4,84,130.41,96.6,,int
IC77-1,BPT - KHPD Two Call Button Module,166.05,123,190.9575,141.45,,int
IC81,BPT - VSE-200 Intercommunication Switch,1603.8,1188,1844.37,1366.2,,int
IC92,BPT - XDV-304 Video Distributor,868.05,643,998.2575,739.45,,int
VIDEO INTERCOMS,,,,0,0,,int
CC05-4,COMMAX - Audio Handset DP-4VHP,399.87,274.91,459.8505,316.1465,,int
IC59-1,"COMMAX Col 7"" LED Touch Button Video Kit",4414.04,3034.65,5076.146,3489.8475,,int
IC59-2,"COMMAX Col 7"" Hands Free Vid Int Kit",4534.91,3117.75,5215.1465,3585.4125,,int
IC61,"COMMAX 4.3""Exp Colour Video Intercom Kit",3329.25,2288.86,3828.6375,2632.189,,int
IC62-1,"COMMAX 7"" Exp Console Vid Intercom",5376,3762.68,6182.4,4327.082,,int
IC62-2,COMMAX Colour Video Gate Station Pinhole,1874.85,1288.96,2156.0775,1482.304,,int
IC62-5,"COMMAX 7"" Console Black Video Intercom",4005.95,2754.09,4606.8425,3167.2035,,int
IC62-8,"COMMAX 7"" Neo Silver Video Intercom Kit",9189.6,4999,10568.04,5748.85,,int
IC140,"BPT - AGATA 3.5"" Building Color Monitor",4923.45,3647,5661.9675,4194.05,,int
IC145,"BPT - OPALE 3.5"" Col Video Intercom Kit",4748.2,3517.2,5460.43,4044.78,,int
IC147,"BPT - OPALE 3.5"" Colour Video Monitor",7249.5,5370,8336.925,6175.5,,int
IC104-11,BPT- LITHOS LYNEA B&W Video Intercom Kit,5569,3898,6404.35,4482.7,,int
IC104-15,BPT- LITHOS PERLA Col Video Intercom Kit,8040.6,5956,9246.69,6849.4,,int
IC104-16,BPT- LITHOS PERLA Col Video Monitor Only,5377.05,3983,6183.6075,4580.45,,int
,,,,0,0,,int
Prices are subject to change without prior notice.,,,,0,0,,int
E&OE. Valid until 31st March 2023.,Page: 62,,,0,0,,int
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,int
,,,,0,0,,int
Trade Price List,,,,0,0,,int
INTERCOM EQUIPMENT,,,,0,0,,int
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,int
VIDEO INTERCOMS,,,,0,0,,int
CC01,"Kocom 4"" Col Handsfree Video Kit Expanda",3412,2438,3923.8,2803.7,,int
CC03,"Kocom 4.3"" Col Handsfree Video Kit",3100,2215,3565,2547.25,,int
CC03-12,"Kocom 7"" Col Handsfree Video Kit 4 Wire",5239,3667,6024.85,4217.05,,int
CC03-15,"KOCOM - Video Kit 7"" Col Handsfree Black",5239,3667,6024.85,4217.05,,int
IC55-7,"KOCOM 4 Wire Apartment System 7"" Monitor",3449,2414,3966.35,2776.1,,int
IC120,"NICE 7"" Colour Video Intercom Kit Br Al",3142,2199,3613.3,2528.85,,int
IC120-1,"NICE Colour Video Intercom 7"" Monitor",1525,1281,1753.75,1473.15,,int
IC120-2,NICE Col Vid Intercom Brushed Alum GStn,1094,918.75,1258.1,1056.5625,,int
IC120-3,NICE Col Vid Intercom Die-Cast Alum GStn,869,729.75,999.35,839.2125,,int
IC122,"NICE 7"" Colour Video Intercom Kit DC Alu",2715,1900,3122.25,2185,,int
,MICROSOUND MULTISYSTEM INTERCOMS,,,0,0,,int
IC63,MS - 40 Way School Intercom,16286,11400,18728.9,13110,,int
IC63-1,MS - 20 Way School Intercom,13429,9400,15443.35,10810,,int
IC63-3,MS - 60 Way School Intercom,20715,14500,23822.25,16675,,int
IC64,MS - Substation Plastic Incl Callback,793,555,911.95,638.25,,int
IC64-1,MS - Substation Latch Incl Callback,850,595,977.5,684.25,,int
IC64-3,MS - Apartment Intercom Handset MF400HS,772,540,887.8,621,,int
IC64-5,MS - Programmable Time Switch,5100,3570,5865,4105.5,,int
IC64-6,SLSI Cabinet-6 Slots-Psu-Cpu-A,25429,17800,29243.35,20470,,int
IC64-7,SLSI Master Station With Displ,4272,2990,4912.8,3438.5,,int
IC64-8,SLSI Sub Card-16 Sub Stn W-C-B,3429,2400,3943.35,2760,,int
IC64-9,MS - School Bell 220VAC,1236,865,1421.4,994.75,,int
,WIRELESS INTERCOMS,,,0,0,,int
IC155-2,ZARTEK Radio Intercom Long Range,2678,1874,3079.7,2155.1,,int
IC157,ZARTEK 1 Button Digital Wireless Kit,3404.3,2383,3914.945,2740.45,,int
IC157-1,ZARTEK 1 Button Digital Kit Handset,1878.6,1315,2160.39,1512.25,,int
IC157-2,ZARTEK 1 Btn Digital Wireless Gate Stn,1656,1159,1904.4,1332.85,,int
IC157-3,ZARTEK 1Btn Digital Wireless Kit ZA-650A,2997.2,2098,3446.78,2412.7,,int
,GENERAL ACCESSORIES,,,0,0,,int
IC26-1,BPT - Mounting Plate - LITHOS MPLI,282.15,209,324.4725,240.35,,int
IC26-2,BPT- Mounting Plate - THANGRAM MPTA01,313.2,232,360.18,266.8,,int
IC27-2,BPT - Rainshield for Targha S-S MP3SRS,510.3,378,586.845,434.7,,int
IC27-3,BPT - Mounting Plate MPT2RS,375.3,278,431.595,319.7,,int
IC27-4,BPT - Mounting Plate MPT3RS,487.35,361,560.4525,415.15,,int
IC27-7,BPT - Mounting Plate S-Steel MPT2SRS,726.3,538,835.245,618.7,,int
IC28,BPT - Rainshield Theft Resistant MP6RS,533.25,395,613.2375,454.25,,int
IC58,BPT - Rainshield MP3RS,228,159,262.2,182.85,,int
IC45,COMMAX - Rainshield,162,113,186.3,129.95,,int
IC45-2,COMMAX - Rainshield with Grill,298,208,342.7,239.2,,int
IC45-3,COMMAX - Rainshield Stainless Steel,322,225,370.3,258.75,,int
IC45-4,COMMAX - Rainshield Stainless Steel 4PIP,409.6,249,471.04,286.35,,int
,,,,0,0,,int
IC50,Gooseneck - No Base Plate,349,246,401.35,282.9,,int
IC50-1,Gooseneck - With Base Plate,426,298,489.9,342.7,,int
IC50-3,Gooseneck - Galv Rainshield & Base Plate,538,376,618.7,432.4,,int
IC50-4,Gooseneck - No Base Plate Stainless,1470,1029,1690.5,1183.35,,int
IC50-5,Gooseneck - Galvanised With Rainshield,538,376,618.7,432.4,,int
IC50-8,Gooseneck - Base Plate Stainless Steel,1852,1296,2129.8,1490.4,,int
,,,,0,0,,int
IC85-19,Rainshield Stainless with Grill for POLO,498.57,349,573.3555,401.35,,int
IC85-22,Rainshield with Grill for POLO Gate Stat,416,291,478.4,334.65,,int
IC85-20,POLO Switch for Polo Phone,432.86,303,497.789,348.45,,int
IC85-21,POLO Phone Psu 14V 300mA,160,112,184,128.8,,int
,,,,0,0,,int
Prices are subject to change without prior notice.,,,,0,0,,int
E&OE. Valid until 31st March 2023.,Page: 63,,,0,0,,int
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,int
,,,,0,0,,int
Trade Price List,,,,0,0,,int
INTERCOM EQUIPMENT,,,,0,0,,int
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,int
,GSM INTERCOM SYSTEMS,,,0,0,,int
IC100-2,BPT - GSM-I500 In Metal Box incl Keypad,12696.75,9405,14601.2625,10815.75,,int
IC103-6,BPT MTM GSM KIT with Keypad & 2 SM,15356.25,11375,17659.6875,13081.25,,int
IC103-7,BPT MTM GSM KIT with Keypad & 3SM,20007,14820,23008.05,17043,,int
IC117,Accentronix Nano 10 User GSM Unit,2996,2097,3445.4,2411.55,,int
IC117-1,Accentronix Cellswitch Infinity,4585,3209,5272.75,3690.35,,int
IC117-2,Accentronix Wireless GSM Intercom Nano,7088,4961,8151.2,5705.15,,int
IC118,Accentronix Wireless GSM Intercom Mini,17620,12334,20263,14184.1,,int
IC118-9,Accentronix Rainshield for Complex GSM,2439,1707,2804.85,1963.05,,int
SW43-9,Accentronix Fixed Micro Receiver,172,119.9,197.8,137.885,,int
IC226,Centurion G-Switch Ultra Smart 3G Unit,2726.79,1908.75,3135.8085,2195.0625,,int
IC226-1,Centurion G-Speak Ultra 4G Kit 4 I-O's,3646,2552,4192.9,2934.8,,int
IC226-4,Centurion G-Ultra GSM 4G Control V2,2799,1959,3218.85,2252.85,,int
IC227-8,GSM Blade Antenna for G-Ultra SMA 2m,274.29,192,315.4335,220.8,,int
IC228-2,GSM Intercom System MK11-S,31954,19971,36747.1,22966.65,,int
IC229-3,GSM Intercom System MK11 Lite,29337,18361,33737.55,21115.15,,int
IC229-5,GSM System MK11 LITE Upgrade Kit,12171,7607,13996.65,8748.05,,int
IC50-7,MK11-S GSM Theft Resistant Bracket,2045,1431,2351.75,1645.65,,int
IC50-6,MK11-S GSM Gooseneck with Mounting Plate,1808,1265,2079.2,1454.75,,int
IC228-3,MK11-S GSM Intercom System Audio Module,953,596,1095.95,685.4,,int
IC228-4,MK11-S GSM Intercom Lightning Protector,1071,669,1231.65,769.35,,int
IC228-5,MK11-S GSM Intercom FrontPlate incl K&D,7827,4892,9001.05,5625.8,,int
IC228-6,MK11-S GSM Tap Tap Keypad,2722,1701,3130.3,1956.15,,int
IC228-7,MK11 GSM NOVA BT Loader Dongle,4564,2852,5248.6,3279.8,,int
IC229,MK11 GSM YAGI Antenna 11dB Gain,1785,1249,2052.75,1436.35,,int
,,,,0,0,,
Prices are subject to change without prior notice.,,,,0,0,,
E&OE. Valid until 31st March 2023.,Page: 64,,,0,0,,
www.REGALSECURITY.co.za,05-03-2023,,,0,0,,
,,,,0,0,,
Trade Price List,,,,0,0,,
FIRE PANELS AND SMOKE DETECTORS,,,,0,0,,
Our Code,Item Description,Retail Excl VAT,Trade Excl VAT,#VALUE!,#VALUE!,,
,FIRE PANELS - ANALOGUE STANDARD,,,0,0,,
FR01,Fire Control Panel 2 Zone (Conventional),4376,3063,5032.4,3522.45,,fir
FR01-1,Fire Control Panel 4 Zone (Conventional),4559,3191,5242.85,3669.65,,fir
FR01-2,Fire Control Panel 8 Zone (Conventional),6202,4341,7132.3,4992.15,,fir
,FIRE PANEL POWER SUPPLIES,,,0,0,,fir
PS66,SP PS 24VDC 5Amp Power Store,2497,1875,2871.55,2156.25,,fir
